sale_id,date,store_id,product_id,quantity_sold,unit_price,revenue
6254,2024-07-01,3,102,1,4.0,4.0
6255,2024-07-01,3,102,1,4.0,4.0
6256,2024-07-01,3,106,1,3.2,3.2
6257,2024-07-01,3,104,1,4.2,4.2
6258,2024-07-01,4,110,2,3.4,6.8
6259,2024-07-01,4,101,1,3.8,3.8
6260,2024-07-01,4,106,1,3.2,3.2
6261,2024-07-01,4,105,1,4.1,4.1
6262,2024-07-01,4,109,1,2.2,2.2
6263,2024-07-01,4,106,1,3.2,3.2
6264,2024-07-01,4,101,2,3.8,7.6
6265,2024-07-01,4,103,1,3.9,3.9
6266,2024-07-01,5,108,1,4.5,4.5
6267,2024-07-01,5,106,2,3.2,6.4
6268,2024-07-01,5,105,1,4.1,4.1
6269,2024-07-01,5,101,1,3.8,3.8
6270,2024-07-01,5,106,2,3.2,6.4
6271,2024-07-01,5,102,1,4.0,4.0
6272,2024-07-01,5,102,1,4.0,4.0
6273,2024-07-01,5,108,1,4.5,4.5
6274,2024-07-01,5,104,1,4.2,4.2
6275,2024-07-01,6,108,2,4.5,9.0
6276,2024-07-01,6,102,2,4.0,8.0
6277,2024-07-01,6,102,2,4.0,8.0
6278,2024-07-01,6,106,2,3.2,6.4
6279,2024-07-01,6,104,1,4.2,4.2
6280,2024-07-01,6,106,2,3.2,6.4
6281,2024-07-01,6,101,1,3.8,3.8
6282,2024-07-01,6,103,1,3.9,3.9
6283,2024-07-01,6,104,1,4.2,4.2
6284,2024-07-01,7,108,1,4.5,4.5
6285,2024-07-01,7,106,1,3.2,3.2
6286,2024-07-01,7,102,1,4.0,4.0
6287,2024-07-01,7,103,2,3.9,7.8
6288,2024-07-01,7,107,1,3.5,3.5
6289,2024-07-01,7,110,1,3.4,3.4
6290,2024-07-01,7,102,1,4.0,4.0
6291,2024-07-01,7,106,1,3.2,3.2
6292,2024-07-01,7,101,2,3.8,7.6
6293,2024-07-01,7,110,1,3.4,3.4
6294,2024-07-01,8,101,1,3.8,3.8
6295,2024-07-01,8,101,1,3.8,3.8
6296,2024-07-01,8,103,1,3.9,3.9
6297,2024-07-01,8,108,2,4.5,9.0
6298,2024-07-01,8,104,2,4.2,8.4
6299,2024-07-01,8,106,1,3.2,3.2
6300,2024-07-01,8,106,3,3.2,9.6
6301,2024-07-01,8,102,2,4.0,8.0
6302,2024-07-01,8,107,1,3.5,3.5
6303,2024-07-01,8,105,1,4.1,4.1
6304,2024-07-01,9,101,1,3.8,3.8
6305,2024-07-01,9,105,2,4.1,8.2
6306,2024-07-01,9,106,1,3.2,3.2
6307,2024-07-01,9,106,2,3.2,6.4
6308,2024-07-01,9,105,1,4.1,4.1
6309,2024-07-01,9,110,1,3.4,3.4
6310,2024-07-01,9,106,2,3.2,6.4
6311,2024-07-01,9,107,1,3.5,3.5
6312,2024-07-01,9,102,2,4.0,8.0
6313,2024-07-01,9,104,1,4.2,4.2
6314,2024-07-01,10,106,1,3.2,3.2
6315,2024-07-01,10,107,1,3.5,3.5
6316,2024-07-01,10,103,1,3.9,3.9
6317,2024-07-01,10,108,1,4.5,4.5
6318,2024-07-01,10,103,1,3.9,3.9
6319,2024-07-01,10,102,1,4.0,4.0
6320,2024-07-01,10,102,1,4.0,4.0
6321,2024-07-01,10,108,1,4.5,4.5
6322,2024-07-01,10,105,1,4.1,4.1
6323,2024-07-01,11,106,2,3.2,6.4
6324,2024-07-01,11,108,2,4.5,9.0
6325,2024-07-01,11,102,1,4.0,4.0
6326,2024-07-01,11,102,1,4.0,4.0
6327,2024-07-01,11,103,1,3.9,3.9
6328,2024-07-01,11,101,1,3.8,3.8
6329,2024-07-01,11,103,2,3.9,7.8
6330,2024-07-01,11,102,1,4.0,4.0
6331,2024-07-01,12,106,1,3.2,3.2
6332,2024-07-01,12,106,2,3.2,6.4
6333,2024-07-01,12,101,2,3.8,7.6
6334,2024-07-01,12,105,1,4.1,4.1
6335,2024-07-01,12,109,1,2.2,2.2
6336,2024-07-01,12,105,1,4.1,4.1
6337,2024-07-01,12,105,1,4.1,4.1
6338,2024-07-01,12,103,1,3.9,3.9
6339,2024-07-02,1,103,1,3.9,3.9
6340,2024-07-02,1,102,2,4.0,8.0
6341,2024-07-02,1,108,1,4.5,4.5
6342,2024-07-02,1,106,1,3.2,3.2
6343,2024-07-02,1,105,1,4.1,4.1
6344,2024-07-02,1,104,2,4.2,8.4
6345,2024-07-02,1,105,1,4.1,4.1
6346,2024-07-02,1,102,1,4.0,4.0
6347,2024-07-02,1,106,1,3.2,3.2
6348,2024-07-02,2,103,1,3.9,3.9
6349,2024-07-02,2,108,2,4.5,9.0
6350,2024-07-02,2,106,1,3.2,3.2
6351,2024-07-02,2,102,1,4.0,4.0
6352,2024-07-02,2,101,1,3.8,3.8
6353,2024-07-02,2,104,1,4.2,4.2
6354,2024-07-02,2,104,1,4.2,4.2
6355,2024-07-02,2,107,1,3.5,3.5
6356,2024-07-02,3,108,3,4.5,13.5
6357,2024-07-02,3,103,1,3.9,3.9
6358,2024-07-02,3,108,1,4.5,4.5
6359,2024-07-02,3,103,1,3.9,3.9
6360,2024-07-02,3,102,1,4.0,4.0
6361,2024-07-02,3,103,1,3.9,3.9
6362,2024-07-02,3,106,1,3.2,3.2
6363,2024-07-02,3,109,1,2.2,2.2
6364,2024-07-02,3,102,1,4.0,4.0
6365,2024-07-02,3,102,1,4.0,4.0
6366,2024-07-02,4,107,1,3.5,3.5
6367,2024-07-02,4,104,1,4.2,4.2
6368,2024-07-02,4,102,1,4.0,4.0
6369,2024-07-02,4,102,2,4.0,8.0
6370,2024-07-02,4,108,2,4.5,9.0
6371,2024-07-02,4,106,1,3.2,3.2
6372,2024-07-02,4,105,1,4.1,4.1
6373,2024-07-02,4,105,2,4.1,8.2
6374,2024-07-02,4,106,2,3.2,6.4
6375,2024-07-02,5,108,1,4.5,4.5
6376,2024-07-02,5,104,1,4.2,4.2
6377,2024-07-02,5,104,1,4.2,4.2
6378,2024-07-02,5,108,3,4.5,13.5
6379,2024-07-02,5,110,1,3.4,3.4
6380,2024-07-02,5,104,1,4.2,4.2
6381,2024-07-02,5,101,1,3.8,3.8
6382,2024-07-02,5,101,1,3.8,3.8
6383,2024-07-02,6,101,1,3.8,3.8
6384,2024-07-02,6,103,1,3.9,3.9
6385,2024-07-02,6,104,1,4.2,4.2
6386,2024-07-02,6,103,1,3.9,3.9
6387,2024-07-02,6,108,1,4.5,4.5
6388,2024-07-02,6,108,2,4.5,9.0
6389,2024-07-02,6,102,1,4.0,4.0
6390,2024-07-02,6,101,1,3.8,3.8
6391,2024-07-02,7,106,1,3.2,3.2
6392,2024-07-02,7,108,1,4.5,4.5
6393,2024-07-02,7,107,1,3.5,3.5
6394,2024-07-02,7,101,1,3.8,3.8
6395,2024-07-02,7,105,1,4.1,4.1
6396,2024-07-02,7,109,1,2.2,2.2
6397,2024-07-02,7,108,2,4.5,9.0
6398,2024-07-02,7,108,1,4.5,4.5
6399,2024-07-02,7,102,1,4.0,4.0
6400,2024-07-02,8,109,1,2.2,2.2
6401,2024-07-02,8,105,1,4.1,4.1
6402,2024-07-02,8,108,2,4.5,9.0
6403,2024-07-02,8,106,1,3.2,3.2
6404,2024-07-02,8,105,1,4.1,4.1
6405,2024-07-02,8,106,1,3.2,3.2
6406,2024-07-02,8,102,1,4.0,4.0
6407,2024-07-02,9,108,1,4.5,4.5
6408,2024-07-02,9,103,1,3.9,3.9
6409,2024-07-02,9,102,1,4.0,4.0
6410,2024-07-02,9,107,1,3.5,3.5
6411,2024-07-02,9,109,2,2.2,4.4
6412,2024-07-02,9,107,1,3.5,3.5
6413,2024-07-02,9,108,2,4.5,9.0
6414,2024-07-02,10,103,1,3.9,3.9
6415,2024-07-02,10,108,1,4.5,4.5
6416,2024-07-02,10,107,1,3.5,3.5
6417,2024-07-02,10,109,2,2.2,4.4
6418,2024-07-02,10,107,1,3.5,3.5
6419,2024-07-02,10,105,2,4.1,8.2
6420,2024-07-02,10,105,1,4.1,4.1
6421,2024-07-02,10,108,2,4.5,9.0
6422,2024-07-02,10,102,1,4.0,4.0
6423,2024-07-02,10,106,1,3.2,3.2
6424,2024-07-02,11,103,1,3.9,3.9
6425,2024-07-02,11,107,2,3.5,7.0
6426,2024-07-02,11,101,1,3.8,3.8
6427,2024-07-02,11,106,1,3.2,3.2
6428,2024-07-02,11,102,1,4.0,4.0
6429,2024-07-02,11,104,1,4.2,4.2
6430,2024-07-02,11,105,1,4.1,4.1
6431,2024-07-02,11,103,1,3.9,3.9
6432,2024-07-02,11,103,2,3.9,7.8
6433,2024-07-02,12,106,1,3.2,3.2
6434,2024-07-02,12,103,1,3.9,3.9
6435,2024-07-02,12,108,1,4.5,4.5
6436,2024-07-02,12,108,3,4.5,13.5
6437,2024-07-02,12,107,3,3.5,10.5
6438,2024-07-02,12,101,2,3.8,7.6
6439,2024-07-02,12,105,2,4.1,8.2
6440,2024-07-02,12,101,1,3.8,3.8
6441,2024-07-03,1,108,1,4.5,4.5
6442,2024-07-03,1,108,1,4.5,4.5
6443,2024-07-03,1,102,1,4.0,4.0
6444,2024-07-03,1,102,2,4.0,8.0
6445,2024-07-03,1,102,3,4.0,12.0
6446,2024-07-03,1,107,1,3.5,3.5
6447,2024-07-03,1,108,2,4.5,9.0
6448,2024-07-03,1,109,1,2.2,2.2
6449,2024-07-03,1,104,1,4.2,4.2
6450,2024-07-03,2,103,2,3.9,7.8
6451,2024-07-03,2,104,1,4.2,4.2
6452,2024-07-03,2,102,1,4.0,4.0
6453,2024-07-03,2,109,1,2.2,2.2
6454,2024-07-03,2,110,1,3.4,3.4
6455,2024-07-03,2,107,1,3.5,3.5
6456,2024-07-03,2,110,1,3.4,3.4
6457,2024-07-03,3,104,1,4.2,4.2
6458,2024-07-03,3,110,2,3.4,6.8
6459,2024-07-03,3,102,2,4.0,8.0
6460,2024-07-03,3,101,1,3.8,3.8
6461,2024-07-03,3,101,1,3.8,3.8
6462,2024-07-03,3,108,1,4.5,4.5
6463,2024-07-03,3,107,1,3.5,3.5
6464,2024-07-03,4,110,1,3.4,3.4
6465,2024-07-03,4,107,1,3.5,3.5
6466,2024-07-03,4,102,1,4.0,4.0
6467,2024-07-03,4,101,1,3.8,3.8
6468,2024-07-03,4,102,2,4.0,8.0
6469,2024-07-03,4,110,1,3.4,3.4
6470,2024-07-03,4,101,1,3.8,3.8
6471,2024-07-03,4,108,1,4.5,4.5
6472,2024-07-03,4,107,1,3.5,3.5
6473,2024-07-03,4,101,2,3.8,7.6
6474,2024-07-03,5,110,1,3.4,3.4
6475,2024-07-03,5,106,1,3.2,3.2
6476,2024-07-03,5,104,1,4.2,4.2
6477,2024-07-03,5,103,1,3.9,3.9
6478,2024-07-03,5,102,1,4.0,4.0
6479,2024-07-03,5,107,1,3.5,3.5
6480,2024-07-03,5,103,1,3.9,3.9
6481,2024-07-03,6,107,1,3.5,3.5
6482,2024-07-03,6,106,1,3.2,3.2
6483,2024-07-03,6,110,1,3.4,3.4
6484,2024-07-03,6,107,1,3.5,3.5
6485,2024-07-03,6,101,1,3.8,3.8
6486,2024-07-03,6,107,1,3.5,3.5
6487,2024-07-03,6,102,1,4.0,4.0
6488,2024-07-03,6,101,2,3.8,7.6
6489,2024-07-03,7,104,1,4.2,4.2
6490,2024-07-03,7,108,1,4.5,4.5
6491,2024-07-03,7,106,2,3.2,6.4
6492,2024-07-03,7,106,1,3.2,3.2
6493,2024-07-03,7,103,1,3.9,3.9
6494,2024-07-03,7,103,1,3.9,3.9
6495,2024-07-03,7,102,1,4.0,4.0
6496,2024-07-03,7,101,1,3.8,3.8
6497,2024-07-03,8,104,1,4.2,4.2
6498,2024-07-03,8,103,1,3.9,3.9
6499,2024-07-03,8,106,1,3.2,3.2
6500,2024-07-03,8,102,1,4.0,4.0
6501,2024-07-03,8,108,1,4.5,4.5
6502,2024-07-03,8,107,1,3.5,3.5
6503,2024-07-03,8,102,2,4.0,8.0
6504,2024-07-03,8,105,1,4.1,4.1
6505,2024-07-03,9,102,1,4.0,4.0
6506,2024-07-03,9,104,2,4.2,8.4
6507,2024-07-03,9,107,2,3.5,7.0
6508,2024-07-03,9,106,1,3.2,3.2
6509,2024-07-03,9,106,1,3.2,3.2
6510,2024-07-03,9,106,1,3.2,3.2
6511,2024-07-03,9,107,1,3.5,3.5
6512,2024-07-03,9,105,2,4.1,8.2
6513,2024-07-03,9,107,1,3.5,3.5
6514,2024-07-03,10,109,1,2.2,2.2
6515,2024-07-03,10,105,2,4.1,8.2
6516,2024-07-03,10,107,1,3.5,3.5
6517,2024-07-03,10,109,1,2.2,2.2
6518,2024-07-03,10,106,1,3.2,3.2
6519,2024-07-03,10,103,1,3.9,3.9
6520,2024-07-03,10,101,1,3.8,3.8
6521,2024-07-03,11,108,1,4.5,4.5
6522,2024-07-03,11,103,1,3.9,3.9
6523,2024-07-03,11,108,1,4.5,4.5
6524,2024-07-03,11,109,1,2.2,2.2
6525,2024-07-03,11,105,1,4.1,4.1
6526,2024-07-03,11,110,1,3.4,3.4
6527,2024-07-03,11,105,2,4.1,8.2
6528,2024-07-03,11,107,1,3.5,3.5
6529,2024-07-03,12,106,2,3.2,6.4
6530,2024-07-03,12,108,1,4.5,4.5
6531,2024-07-03,12,102,1,4.0,4.0
6532,2024-07-03,12,104,2,4.2,8.4
6533,2024-07-03,12,103,1,3.9,3.9
6534,2024-07-03,12,107,2,3.5,7.0
6535,2024-07-03,12,105,2,4.1,8.2
6536,2024-07-03,12,105,2,4.1,8.2
6537,2024-07-03,12,107,2,3.5,7.0
6538,2024-07-04,1,104,1,4.2,4.2
6539,2024-07-04,1,104,1,4.2,4.2
6540,2024-07-04,1,108,1,4.5,4.5
6541,2024-07-04,1,105,2,4.1,8.2
6542,2024-07-04,1,106,2,3.2,6.4
6543,2024-07-04,1,108,3,4.5,13.5
6544,2024-07-04,1,104,1,4.2,4.2
6545,2024-07-04,1,109,2,2.2,4.4
6546,2024-07-04,2,108,1,4.5,4.5
6547,2024-07-04,2,108,1,4.5,4.5
6548,2024-07-04,2,106,1,3.2,3.2
6549,2024-07-04,2,107,1,3.5,3.5
6550,2024-07-04,2,107,2,3.5,7.0
6551,2024-07-04,2,106,2,3.2,6.4
6552,2024-07-04,2,105,1,4.1,4.1
6553,2024-07-04,3,107,3,3.5,10.5
6554,2024-07-04,3,103,1,3.9,3.9
6555,2024-07-04,3,102,1,4.0,4.0
6556,2024-07-04,3,106,1,3.2,3.2
6557,2024-07-04,3,106,1,3.2,3.2
6558,2024-07-04,3,109,2,2.2,4.4
6559,2024-07-04,3,110,1,3.4,3.4
6560,2024-07-04,4,101,1,3.8,3.8
6561,2024-07-04,4,101,1,3.8,3.8
6562,2024-07-04,4,103,2,3.9,7.8
6563,2024-07-04,4,108,1,4.5,4.5
6564,2024-07-04,4,101,2,3.8,7.6
6565,2024-07-04,4,103,1,3.9,3.9
6566,2024-07-04,4,105,2,4.1,8.2
6567,2024-07-04,4,108,1,4.5,4.5
6568,2024-07-04,4,105,1,4.1,4.1
6569,2024-07-04,5,103,1,3.9,3.9
6570,2024-07-04,5,107,1,3.5,3.5
6571,2024-07-04,5,101,2,3.8,7.6
6572,2024-07-04,5,101,1,3.8,3.8
6573,2024-07-04,5,105,1,4.1,4.1
6574,2024-07-04,5,107,1,3.5,3.5
6575,2024-07-04,5,103,1,3.9,3.9
6576,2024-07-04,5,105,1,4.1,4.1
6577,2024-07-04,5,104,1,4.2,4.2
6578,2024-07-04,5,106,1,3.2,3.2
6579,2024-07-04,6,103,1,3.9,3.9
6580,2024-07-04,6,108,2,4.5,9.0
6581,2024-07-04,6,104,1,4.2,4.2
6582,2024-07-04,6,108,1,4.5,4.5
6583,2024-07-04,6,110,1,3.4,3.4
6584,2024-07-04,6,101,1,3.8,3.8
6585,2024-07-04,6,105,2,4.1,8.2
6586,2024-07-04,6,103,1,3.9,3.9
6587,2024-07-04,6,101,1,3.8,3.8
6588,2024-07-04,7,110,1,3.4,3.4
6589,2024-07-04,7,103,2,3.9,7.8
6590,2024-07-04,7,107,1,3.5,3.5
6591,2024-07-04,7,102,3,4.0,12.0
6592,2024-07-04,7,103,1,3.9,3.9
6593,2024-07-04,7,102,3,4.0,12.0
6594,2024-07-04,7,101,1,3.8,3.8
6595,2024-07-04,7,101,2,3.8,7.6
6596,2024-07-04,7,104,1,4.2,4.2
6597,2024-07-04,7,102,1,4.0,4.0
6598,2024-07-04,8,106,2,3.2,6.4
6599,2024-07-04,8,108,2,4.5,9.0
6600,2024-07-04,8,105,1,4.1,4.1
6601,2024-07-04,8,108,2,4.5,9.0
6602,2024-07-04,8,108,2,4.5,9.0
6603,2024-07-04,8,106,1,3.2,3.2
6604,2024-07-04,8,107,2,3.5,7.0
6605,2024-07-04,8,105,2,4.1,8.2
6606,2024-07-04,9,103,1,3.9,3.9
6607,2024-07-04,9,107,1,3.5,3.5
6608,2024-07-04,9,106,2,3.2,6.4
6609,2024-07-04,9,102,2,4.0,8.0
6610,2024-07-04,9,102,2,4.0,8.0
6611,2024-07-04,9,109,2,2.2,4.4
6612,2024-07-04,9,107,2,3.5,7.0
6613,2024-07-04,9,106,1,3.2,3.2
6614,2024-07-04,9,109,1,2.2,2.2
6615,2024-07-04,10,105,1,4.1,4.1
6616,2024-07-04,10,104,1,4.2,4.2
6617,2024-07-04,10,102,2,4.0,8.0
6618,2024-07-04,10,105,1,4.1,4.1
6619,2024-07-04,10,108,1,4.5,4.5
6620,2024-07-04,10,110,1,3.4,3.4
6621,2024-07-04,10,107,3,3.5,10.5
6622,2024-07-04,10,101,1,3.8,3.8
6623,2024-07-04,11,101,3,3.8,11.4
6624,2024-07-04,11,109,1,2.2,2.2
6625,2024-07-04,11,101,2,3.8,7.6
6626,2024-07-04,11,108,1,4.5,4.5
6627,2024-07-04,11,104,1,4.2,4.2
6628,2024-07-04,11,106,1,3.2,3.2
6629,2024-07-04,11,107,1,3.5,3.5
6630,2024-07-04,11,107,1,3.5,3.5
6631,2024-07-04,11,102,1,4.0,4.0
6632,2024-07-04,12,108,1,4.5,4.5
6633,2024-07-04,12,108,1,4.5,4.5
6634,2024-07-04,12,103,2,3.9,7.8
6635,2024-07-04,12,102,1,4.0,4.0
6636,2024-07-04,12,105,1,4.1,4.1
6637,2024-07-04,12,105,2,4.1,8.2
6638,2024-07-04,12,106,1,3.2,3.2
6639,2024-07-04,12,105,2,4.1,8.2
6640,2024-07-05,1,101,1,3.8,3.8
6641,2024-07-05,1,108,1,4.5,4.5
6642,2024-07-05,1,101,1,3.8,3.8
6643,2024-07-05,1,106,1,3.2,3.2
6644,2024-07-05,1,103,1,3.9,3.9
6645,2024-07-05,1,106,1,3.2,3.2
6646,2024-07-05,1,103,1,3.9,3.9
6647,2024-07-05,1,106,1,3.2,3.2
6648,2024-07-05,2,106,1,3.2,3.2
6649,2024-07-05,2,106,1,3.2,3.2
6650,2024-07-05,2,108,1,4.5,4.5
6651,2024-07-05,2,106,1,3.2,3.2
6652,2024-07-05,2,104,1,4.2,4.2
6653,2024-07-05,2,105,1,4.1,4.1
6654,2024-07-05,2,101,1,3.8,3.8
6655,2024-07-05,2,109,1,2.2,2.2
6656,2024-07-05,3,102,1,4.0,4.0
6657,2024-07-05,3,106,1,3.2,3.2
6658,2024-07-05,3,101,1,3.8,3.8
6659,2024-07-05,3,105,1,4.1,4.1
6660,2024-07-05,3,107,2,3.5,7.0
6661,2024-07-05,3,107,1,3.5,3.5
6662,2024-07-05,3,102,1,4.0,4.0
6663,2024-07-05,3,110,1,3.4,3.4
6664,2024-07-05,3,107,1,3.5,3.5
6665,2024-07-05,3,101,1,3.8,3.8
6666,2024-07-05,4,105,1,4.1,4.1
6667,2024-07-05,4,101,2,3.8,7.6
6668,2024-07-05,4,107,2,3.5,7.0
6669,2024-07-05,4,109,1,2.2,2.2
6670,2024-07-05,4,103,1,3.9,3.9
6671,2024-07-05,4,101,1,3.8,3.8
6672,2024-07-05,4,106,1,3.2,3.2
6673,2024-07-05,5,107,1,3.5,3.5
6674,2024-07-05,5,105,2,4.1,8.2
6675,2024-07-05,5,104,1,4.2,4.2
6676,2024-07-05,5,103,1,3.9,3.9
6677,2024-07-05,5,101,2,3.8,7.6
6678,2024-07-05,5,104,1,4.2,4.2
6679,2024-07-05,5,107,1,3.5,3.5
6680,2024-07-05,6,109,1,2.2,2.2
6681,2024-07-05,6,103,1,3.9,3.9
6682,2024-07-05,6,104,1,4.2,4.2
6683,2024-07-05,6,101,1,3.8,3.8
6684,2024-07-05,6,103,1,3.9,3.9
6685,2024-07-05,6,106,2,3.2,6.4
6686,2024-07-05,6,105,3,4.1,12.3
6687,2024-07-05,7,108,2,4.5,9.0
6688,2024-07-05,7,103,1,3.9,3.9
6689,2024-07-05,7,108,1,4.5,4.5
6690,2024-07-05,7,102,1,4.0,4.0
6691,2024-07-05,7,101,1,3.8,3.8
6692,2024-07-05,7,102,1,4.0,4.0
6693,2024-07-05,7,104,1,4.2,4.2
6694,2024-07-05,7,106,3,3.2,9.6
6695,2024-07-05,7,101,1,3.8,3.8
6696,2024-07-05,8,102,1,4.0,4.0
6697,2024-07-05,8,104,1,4.2,4.2
6698,2024-07-05,8,109,2,2.2,4.4
6699,2024-07-05,8,106,1,3.2,3.2
6700,2024-07-05,8,102,1,4.0,4.0
6701,2024-07-05,8,109,1,2.2,2.2
6702,2024-07-05,8,103,3,3.9,11.7
6703,2024-07-05,8,105,1,4.1,4.1
6704,2024-07-05,9,106,1,3.2,3.2
6705,2024-07-05,9,109,1,2.2,2.2
6706,2024-07-05,9,104,2,4.2,8.4
6707,2024-07-05,9,105,1,4.1,4.1
6708,2024-07-05,9,101,1,3.8,3.8
6709,2024-07-05,9,103,1,3.9,3.9
6710,2024-07-05,9,102,1,4.0,4.0
6711,2024-07-05,9,110,1,3.4,3.4
6712,2024-07-05,10,106,1,3.2,3.2
6713,2024-07-05,10,108,3,4.5,13.5
6714,2024-07-05,10,101,1,3.8,3.8
6715,2024-07-05,10,103,3,3.9,11.7
6716,2024-07-05,10,107,1,3.5,3.5
6717,2024-07-05,10,106,2,3.2,6.4
6718,2024-07-05,10,102,1,4.0,4.0
6719,2024-07-05,11,108,1,4.5,4.5
6720,2024-07-05,11,110,1,3.4,3.4
6721,2024-07-05,11,107,1,3.5,3.5
6722,2024-07-05,11,107,1,3.5,3.5
6723,2024-07-05,11,109,2,2.2,4.4
6724,2024-07-05,11,108,1,4.5,4.5
6725,2024-07-05,11,110,1,3.4,3.4
6726,2024-07-05,11,103,2,3.9,7.8
6727,2024-07-05,11,110,1,3.4,3.4
6728,2024-07-05,11,101,2,3.8,7.6
6729,2024-07-05,12,109,2,2.2,4.4
6730,2024-07-05,12,104,1,4.2,4.2
6731,2024-07-05,12,108,1,4.5,4.5
6732,2024-07-05,12,107,1,3.5,3.5
6733,2024-07-05,12,107,1,3.5,3.5
6734,2024-07-05,12,103,1,3.9,3.9
6735,2024-07-05,12,106,1,3.2,3.2
6736,2024-07-05,12,101,1,3.8,3.8
6737,2024-07-06,1,102,1,4.0,4.0
6738,2024-07-06,1,108,1,4.5,4.5
6739,2024-07-06,1,108,1,4.5,4.5
6740,2024-07-06,1,105,1,4.1,4.1
6741,2024-07-06,1,101,1,3.8,3.8
6742,2024-07-06,1,103,1,3.9,3.9
6743,2024-07-06,1,108,2,4.5,9.0
6744,2024-07-06,1,109,2,2.2,4.4
6745,2024-07-06,1,108,1,4.5,4.5
6746,2024-07-06,1,110,3,3.4,10.2
6747,2024-07-06,2,110,1,3.4,3.4
6748,2024-07-06,2,104,1,4.2,4.2
6749,2024-07-06,2,106,1,3.2,3.2
6750,2024-07-06,2,107,1,3.5,3.5
6751,2024-07-06,2,102,1,4.0,4.0
6752,2024-07-06,2,110,3,3.4,10.2
6753,2024-07-06,2,102,1,4.0,4.0
6754,2024-07-06,2,108,3,4.5,13.5
6755,2024-07-06,3,101,1,3.8,3.8
6756,2024-07-06,3,109,2,2.2,4.4
6757,2024-07-06,3,110,1,3.4,3.4
6758,2024-07-06,3,102,1,4.0,4.0
6759,2024-07-06,3,102,1,4.0,4.0
6760,2024-07-06,3,102,1,4.0,4.0
6761,2024-07-06,3,101,1,3.8,3.8
6762,2024-07-06,3,101,1,3.8,3.8
6763,2024-07-06,3,103,2,3.9,7.8
6764,2024-07-06,4,101,1,3.8,3.8
6765,2024-07-06,4,110,1,3.4,3.4
6766,2024-07-06,4,101,1,3.8,3.8
6767,2024-07-06,4,103,1,3.9,3.9
6768,2024-07-06,4,103,1,3.9,3.9
6769,2024-07-06,4,106,3,3.2,9.6
6770,2024-07-06,4,108,2,4.5,9.0
6771,2024-07-06,4,107,1,3.5,3.5
6772,2024-07-06,5,110,1,3.4,3.4
6773,2024-07-06,5,107,1,3.5,3.5
6774,2024-07-06,5,103,1,3.9,3.9
6775,2024-07-06,5,106,1,3.2,3.2
6776,2024-07-06,5,101,1,3.8,3.8
6777,2024-07-06,5,104,3,4.2,12.6
6778,2024-07-06,5,101,1,3.8,3.8
6779,2024-07-06,6,107,1,3.5,3.5
6780,2024-07-06,6,109,1,2.2,2.2
6781,2024-07-06,6,101,1,3.8,3.8
6782,2024-07-06,6,102,1,4.0,4.0
6783,2024-07-06,6,102,3,4.0,12.0
6784,2024-07-06,6,105,1,4.1,4.1
6785,2024-07-06,6,105,2,4.1,8.2
6786,2024-07-06,6,106,2,3.2,6.4
6787,2024-07-06,6,101,3,3.8,11.4
6788,2024-07-06,7,107,2,3.5,7.0
6789,2024-07-06,7,105,2,4.1,8.2
6790,2024-07-06,7,102,2,4.0,8.0
6791,2024-07-06,7,108,1,4.5,4.5
6792,2024-07-06,7,101,1,3.8,3.8
6793,2024-07-06,7,109,2,2.2,4.4
6794,2024-07-06,7,103,1,3.9,3.9
6795,2024-07-06,7,101,1,3.8,3.8
6796,2024-07-06,7,102,2,4.0,8.0
6797,2024-07-06,7,102,1,4.0,4.0
6798,2024-07-06,8,104,1,4.2,4.2
6799,2024-07-06,8,103,1,3.9,3.9
6800,2024-07-06,8,103,2,3.9,7.8
6801,2024-07-06,8,102,1,4.0,4.0
6802,2024-07-06,8,102,1,4.0,4.0
6803,2024-07-06,8,102,1,4.0,4.0
6804,2024-07-06,8,101,1,3.8,3.8
6805,2024-07-06,8,107,2,3.5,7.0
6806,2024-07-06,8,104,1,4.2,4.2
6807,2024-07-06,8,104,2,4.2,8.4
6808,2024-07-06,9,101,1,3.8,3.8
6809,2024-07-06,9,107,1,3.5,3.5
6810,2024-07-06,9,106,1,3.2,3.2
6811,2024-07-06,9,105,1,4.1,4.1
6812,2024-07-06,9,104,3,4.2,12.6
6813,2024-07-06,9,104,1,4.2,4.2
6814,2024-07-06,9,101,3,3.8,11.4
6815,2024-07-06,9,101,2,3.8,7.6
6816,2024-07-06,9,104,1,4.2,4.2
6817,2024-07-06,9,103,1,3.9,3.9
6818,2024-07-06,10,102,1,4.0,4.0
6819,2024-07-06,10,108,1,4.5,4.5
6820,2024-07-06,10,106,1,3.2,3.2
6821,2024-07-06,10,103,1,3.9,3.9
6822,2024-07-06,10,104,3,4.2,12.6
6823,2024-07-06,10,101,3,3.8,11.4
6824,2024-07-06,10,103,1,3.9,3.9
6825,2024-07-06,11,102,1,4.0,4.0
6826,2024-07-06,11,102,2,4.0,8.0
6827,2024-07-06,11,104,1,4.2,4.2
6828,2024-07-06,11,107,1,3.5,3.5
6829,2024-07-06,11,107,2,3.5,7.0
6830,2024-07-06,11,106,2,3.2,6.4
6831,2024-07-06,11,103,2,3.9,7.8
6832,2024-07-06,12,107,1,3.5,3.5
6833,2024-07-06,12,106,1,3.2,3.2
6834,2024-07-06,12,103,1,3.9,3.9
6835,2024-07-06,12,108,1,4.5,4.5
